promo_id,store_id,store_name,province,item_id,item_name,category,start_date,end_date,duration_days,discount_pct,promo_type
3945,7,Brisbane CBD,Queensland,20,Sweet Biscuits 250g,Snacks,2023-05-14,2023-05-27,14,10.0,In-Store Display
3946,7,Brisbane CBD,Queensland,21,Chocolate Block 180g,Snacks,2024-01-21,2024-01-28,8,30.0,Catalogue
3947,7,Brisbane CBD,Queensland,21,Chocolate Block 180g,Snacks,2024-04-19,2024-04-27,9,15.0,In-Store Display
3948,7,Brisbane CBD,Queensland,21,Chocolate Block 180g,Snacks,2025-01-08,2025-01-18,11,25.0,Catalogue
3949,7,Brisbane CBD,Queensland,21,Chocolate Block 180g,Snacks,2025-05-01,2025-05-05,5,15.0,In-Store Display
3950,7,Brisbane CBD,Queensland,21,Chocolate Block 180g,Snacks,2024-05-31,2024-06-05,6,15.0,In-Store Display
3951,7,Brisbane CBD,Queensland,21,Chocolate Block 180g,Snacks,2023-07-31,2023-08-07,8,30.0,Catalogue
3952,7,Brisbane CBD,Queensland,21,Chocolate Block 180g,Snacks,2025-05-23,2025-06-01,10,25.0,Catalogue
3953,7,Brisbane CBD,Queensland,21,Chocolate Block 180g,Snacks,2023-02-02,2023-02-07,6,30.0,Catalogue
3954,7,Brisbane CBD,Queensland,21,Chocolate Block 180g,Snacks,2024-12-15,2024-12-22,8,50.0,Clearance
3955,7,Brisbane CBD,Queensland,21,Chocolate Block 180g,Snacks,2024-11-06,2024-11-19,14,20.0,Catalogue
3956,7,Brisbane CBD,Queensland,21,Chocolate Block 180g,Snacks,2024-09-21,2024-10-02,12,25.0,Catalogue
3957,7,Brisbane CBD,Queensland,21,Chocolate Block 180g,Snacks,2025-12-05,2025-12-14,10,10.0,In-Store Display
3958,7,Brisbane CBD,Queensland,21,Chocolate Block 180g,Snacks,2024-06-22,2024-07-01,10,25.0,Catalogue
3959,7,Brisbane CBD,Queensland,21,Chocolate Block 180g,Snacks,2025-08-31,2025-09-05,6,30.0,Catalogue
3960,7,Brisbane CBD,Queensland,21,Chocolate Block 180g,Snacks,2025-10-16,2025-10-29,14,10.0,In-Store Display
3961,7,Brisbane CBD,Queensland,21,Chocolate Block 180g,Snacks,2024-02-24,2024-03-03,9,30.0,Catalogue
3962,7,Brisbane CBD,Queensland,21,Chocolate Block 180g,Snacks,2023-03-28,2023-04-01,5,25.0,Catalogue
3963,7,Brisbane CBD,Queensland,21,Chocolate Block 180g,Snacks,2023-10-06,2023-10-12,7,15.0,In-Store Display
3964,7,Brisbane CBD,Queensland,21,Chocolate Block 180g,Snacks,2023-11-25,2023-11-29,5,10.0,In-Store Display
3965,7,Brisbane CBD,Queensland,21,Chocolate Block 180g,Snacks,2023-01-03,2023-01-15,13,20.0,Catalogue
3966,7,Brisbane CBD,Queensland,21,Chocolate Block 180g,Snacks,2024-08-27,2024-08-31,5,15.0,In-Store Display
3967,7,Brisbane CBD,Queensland,21,Chocolate Block 180g,Snacks,2025-03-14,2025-03-27,14,20.0,Catalogue
3968,7,Brisbane CBD,Queensland,21,Chocolate Block 180g,Snacks,2023-12-26,2024-01-05,11,15.0,In-Store Display
3969,7,Brisbane CBD,Queensland,21,Chocolate Block 180g,Snacks,2023-09-01,2023-09-08,8,10.0,In-Store Display
3970,7,Brisbane CBD,Queensland,21,Chocolate Block 180g,Snacks,2025-02-12,2025-02-22,11,15.0,In-Store Display
3971,7,Brisbane CBD,Queensland,21,Chocolate Block 180g,Snacks,2023-06-24,2023-07-03,10,20.0,Catalogue
3972,7,Brisbane CBD,Queensland,21,Chocolate Block 180g,Snacks,2023-06-01,2023-06-06,6,25.0,Catalogue
3973,7,Brisbane CBD,Queensland,21,Chocolate Block 180g,Snacks,2024-07-18,2024-07-23,6,15.0,In-Store Display
3974,7,Brisbane CBD,Queensland,21,Chocolate Block 180g,Snacks,2025-07-07,2025-07-16,10,10.0,In-Store Display
3975,7,Brisbane CBD,Queensland,21,Chocolate Block 180g,Snacks,2023-04-20,2023-04-26,7,10.0,In-Store Display
3976,7,Brisbane CBD,Queensland,21,Chocolate Block 180g,Snacks,2023-03-02,2023-03-12,11,50.0,Clearance
3977,7,Brisbane CBD,Queensland,21,Chocolate Block 180g,Snacks,2025-06-17,2025-06-22,6,50.0,Clearance
3978,7,Brisbane CBD,Queensland,21,Chocolate Block 180g,Snacks,2024-03-19,2024-03-31,13,15.0,In-Store Display
3979,7,Brisbane CBD,Queensland,21,Chocolate Block 180g,Snacks,2023-10-29,2023-11-07,10,25.0,Catalogue
3980,7,Brisbane CBD,Queensland,21,Chocolate Block 180g,Snacks,2025-08-01,2025-08-05,5,10.0,In-Store Display
3981,7,Brisbane CBD,Queensland,22,Mixed Nuts 400g,Snacks,2023-09-25,2023-10-05,11,10.0,In-Store Display
3982,7,Brisbane CBD,Queensland,22,Mixed Nuts 400g,Snacks,2025-12-11,2025-12-24,14,15.0,In-Store Display
3983,7,Brisbane CBD,Queensland,22,Mixed Nuts 400g,Snacks,2025-03-22,2025-04-04,14,30.0,Catalogue
3984,7,Brisbane CBD,Queensland,22,Mixed Nuts 400g,Snacks,2023-02-14,2023-02-20,7,25.0,Catalogue
3985,7,Brisbane CBD,Queensland,22,Mixed Nuts 400g,Snacks,2023-04-23,2023-05-05,13,10.0,In-Store Display
3986,7,Brisbane CBD,Queensland,22,Mixed Nuts 400g,Snacks,2023-01-07,2023-01-15,9,20.0,Catalogue
3987,7,Brisbane CBD,Queensland,22,Mixed Nuts 400g,Snacks,2023-06-19,2023-06-25,7,30.0,Catalogue
3988,7,Brisbane CBD,Queensland,22,Mixed Nuts 400g,Snacks,2024-09-02,2024-09-10,9,15.0,In-Store Display
3989,7,Brisbane CBD,Queensland,22,Mixed Nuts 400g,Snacks,2024-12-05,2024-12-12,8,15.0,In-Store Display
3990,7,Brisbane CBD,Queensland,22,Mixed Nuts 400g,Snacks,2023-04-03,2023-04-08,6,25.0,Catalogue
3991,7,Brisbane CBD,Queensland,22,Mixed Nuts 400g,Snacks,2025-01-14,2025-01-25,12,10.0,In-Store Display
3992,7,Brisbane CBD,Queensland,22,Mixed Nuts 400g,Snacks,2023-12-11,2023-12-21,11,20.0,Catalogue
3993,7,Brisbane CBD,Queensland,22,Mixed Nuts 400g,Snacks,2024-04-19,2024-04-28,10,20.0,Catalogue
3994,7,Brisbane CBD,Queensland,22,Mixed Nuts 400g,Snacks,2025-06-07,2025-06-15,9,25.0,Catalogue
3995,7,Brisbane CBD,Queensland,22,Mixed Nuts 400g,Snacks,2023-10-22,2023-10-31,10,15.0,In-Store Display
3996,7,Brisbane CBD,Queensland,22,Mixed Nuts 400g,Snacks,2025-07-19,2025-07-24,6,10.0,In-Store Display
3997,7,Brisbane CBD,Queensland,22,Mixed Nuts 400g,Snacks,2024-10-29,2024-11-04,7,25.0,Catalogue
3998,7,Brisbane CBD,Queensland,22,Mixed Nuts 400g,Snacks,2023-05-28,2023-06-02,6,20.0,Catalogue
3999,7,Brisbane CBD,Queensland,22,Mixed Nuts 400g,Snacks,2024-01-31,2024-02-09,10,10.0,In-Store Display
4000,7,Brisbane CBD,Queensland,22,Mixed Nuts 400g,Snacks,2024-06-01,2024-06-05,5,10.0,In-Store Display
4001,7,Brisbane CBD,Queensland,22,Mixed Nuts 400g,Snacks,2024-03-24,2024-03-28,5,25.0,Catalogue
4002,7,Brisbane CBD,Queensland,22,Mixed Nuts 400g,Snacks,2025-10-24,2025-11-03,11,25.0,Catalogue
4003,7,Brisbane CBD,Queensland,22,Mixed Nuts 400g,Snacks,2025-08-13,2025-08-24,12,10.0,In-Store Display
4004,7,Brisbane CBD,Queensland,22,Mixed Nuts 400g,Snacks,2024-07-08,2024-07-12,5,30.0,Catalogue
4005,7,Brisbane CBD,Queensland,22,Mixed Nuts 400g,Snacks,2024-07-28,2024-08-07,11,20.0,Catalogue
4006,7,Brisbane CBD,Queensland,23,Muesli Bars 6pk,Snacks,2025-04-06,2025-04-12,7,20.0,Catalogue
4007,7,Brisbane CBD,Queensland,23,Muesli Bars 6pk,Snacks,2024-06-06,2024-06-12,7,10.0,In-Store Display
4008,7,Brisbane CBD,Queensland,23,Muesli Bars 6pk,Snacks,2024-05-06,2024-05-15,10,15.0,In-Store Display
4009,7,Brisbane CBD,Queensland,23,Muesli Bars 6pk,Snacks,2025-12-02,2025-12-13,12,10.0,In-Store Display
4010,7,Brisbane CBD,Queensland,23,Muesli Bars 6pk,Snacks,2023-01-22,2023-02-04,14,10.0,In-Store Display
4011,7,Brisbane CBD,Queensland,23,Muesli Bars 6pk,Snacks,2024-11-22,2024-12-04,13,25.0,Catalogue
4012,7,Brisbane CBD,Queensland,23,Muesli Bars 6pk,Snacks,2025-01-29,2025-02-02,5,20.0,Catalogue
4013,7,Brisbane CBD,Queensland,23,Muesli Bars 6pk,Snacks,2025-11-01,2025-11-06,6,10.0,In-Store Display
4014,7,Brisbane CBD,Queensland,23,Muesli Bars 6pk,Snacks,2023-05-30,2023-06-09,11,50.0,Clearance
4015,7,Brisbane CBD,Queensland,23,Muesli Bars 6pk,Snacks,2024-08-31,2024-09-09,10,20.0,Catalogue
4016,7,Brisbane CBD,Queensland,23,Muesli Bars 6pk,Snacks,2023-04-25,2023-05-02,8,30.0,Catalogue
4017,7,Brisbane CBD,Queensland,23,Muesli Bars 6pk,Snacks,2024-03-07,2024-03-13,7,15.0,In-Store Display
4018,7,Brisbane CBD,Queensland,23,Muesli Bars 6pk,Snacks,2024-10-03,2024-10-15,13,15.0,In-Store Display
4019,7,Brisbane CBD,Queensland,23,Muesli Bars 6pk,Snacks,2023-08-08,2023-08-12,5,15.0,In-Store Display
4020,7,Brisbane CBD,Queensland,23,Muesli Bars 6pk,Snacks,2025-07-06,2025-07-19,14,15.0,In-Store Display
4021,7,Brisbane CBD,Queensland,23,Muesli Bars 6pk,Snacks,2024-02-06,2024-02-13,8,20.0,Catalogue
4022,7,Brisbane CBD,Queensland,23,Muesli Bars 6pk,Snacks,2025-09-30,2025-10-11,12,30.0,Catalogue
4023,7,Brisbane CBD,Queensland,23,Muesli Bars 6pk,Snacks,2024-07-10,2024-07-16,7,15.0,In-Store Display
4024,7,Brisbane CBD,Queensland,23,Muesli Bars 6pk,Snacks,2023-09-20,2023-09-26,7,20.0,Catalogue
4025,7,Brisbane CBD,Queensland,23,Muesli Bars 6pk,Snacks,2023-10-30,2023-11-07,9,20.0,Catalogue
4026,7,Brisbane CBD,Queensland,23,Muesli Bars 6pk,Snacks,2023-07-06,2023-07-15,10,20.0,Catalogue
4027,7,Brisbane CBD,Queensland,23,Muesli Bars 6pk,Snacks,2023-02-25,2023-03-03,7,30.0,Catalogue
4028,7,Brisbane CBD,Queensland,23,Muesli Bars 6pk,Snacks,2024-12-29,2025-01-05,8,20.0,Catalogue
4029,7,Brisbane CBD,Queensland,23,Muesli Bars 6pk,Snacks,2024-01-12,2024-01-20,9,25.0,Catalogue
4030,7,Brisbane CBD,Queensland,24,Toilet Paper 12pk,Household,2023-02-10,2023-02-15,6,10.0,In-Store Display
4031,7,Brisbane CBD,Queensland,24,Toilet Paper 12pk,Household,2023-08-09,2023-08-15,7,10.0,In-Store Display
4032,7,Brisbane CBD,Queensland,24,Toilet Paper 12pk,Household,2023-10-20,2023-10-24,5,30.0,Catalogue
4033,7,Brisbane CBD,Queensland,24,Toilet Paper 12pk,Household,2025-10-01,2025-10-05,5,20.0,Catalogue
4034,7,Brisbane CBD,Queensland,24,Toilet Paper 12pk,Household,2023-01-13,2023-01-21,9,15.0,In-Store Display
4035,7,Brisbane CBD,Queensland,24,Toilet Paper 12pk,Household,2024-11-24,2024-11-28,5,10.0,In-Store Display
4036,7,Brisbane CBD,Queensland,24,Toilet Paper 12pk,Household,2025-10-24,2025-10-30,7,15.0,In-Store Display
4037,7,Brisbane CBD,Queensland,24,Toilet Paper 12pk,Household,2024-01-02,2024-01-07,6,15.0,In-Store Display
4038,7,Brisbane CBD,Queensland,24,Toilet Paper 12pk,Household,2023-04-09,2023-04-17,9,10.0,In-Store Display
4039,7,Brisbane CBD,Queensland,24,Toilet Paper 12pk,Household,2024-01-26,2024-02-01,7,20.0,Catalogue
4040,7,Brisbane CBD,Queensland,24,Toilet Paper 12pk,Household,2023-11-22,2023-12-02,11,10.0,In-Store Display
4041,7,Brisbane CBD,Queensland,24,Toilet Paper 12pk,Household,2025-03-26,2025-04-07,13,20.0,Catalogue
4042,7,Brisbane CBD,Queensland,24,Toilet Paper 12pk,Household,2024-08-02,2024-08-11,10,15.0,In-Store Display
4043,7,Brisbane CBD,Queensland,24,Toilet Paper 12pk,Household,2023-09-19,2023-09-23,5,50.0,Clearance
4044,7,Brisbane CBD,Queensland,24,Toilet Paper 12pk,Household,2023-05-31,2023-06-05,6,20.0,Catalogue
4045,7,Brisbane CBD,Queensland,24,Toilet Paper 12pk,Household,2025-02-03,2025-02-16,14,30.0,Catalogue
4046,7,Brisbane CBD,Queensland,24,Toilet Paper 12pk,Household,2025-12-22,2025-12-30,9,25.0,Catalogue
4047,7,Brisbane CBD,Queensland,24,Toilet Paper 12pk,Household,2025-09-02,2025-09-06,5,15.0,In-Store Display
4048,7,Brisbane CBD,Queensland,24,Toilet Paper 12pk,Household,2025-05-18,2025-05-25,8,15.0,In-Store Display
4049,7,Brisbane CBD,Queensland,24,Toilet Paper 12pk,Household,2024-09-15,2024-09-28,14,20.0,Catalogue
4050,7,Brisbane CBD,Queensland,24,Toilet Paper 12pk,Household,2024-06-02,2024-06-14,13,15.0,In-Store Display
4051,7,Brisbane CBD,Queensland,24,Toilet Paper 12pk,Household,2023-07-09,2023-07-21,13,25.0,Catalogue
4052,7,Brisbane CBD,Queensland,24,Toilet Paper 12pk,Household,2025-11-23,2025-12-03,11,15.0,In-Store Display
4053,7,Brisbane CBD,Queensland,25,Laundry Liquid 2L,Household,2025-04-14,2025-04-24,11,20.0,Catalogue
4054,7,Brisbane CBD,Queensland,25,Laundry Liquid 2L,Household,2025-10-06,2025-10-13,8,15.0,In-Store Display
4055,7,Brisbane CBD,Queensland,25,Laundry Liquid 2L,Household,2024-11-02,2024-11-07,6,30.0,Catalogue
4056,7,Brisbane CBD,Queensland,25,Laundry Liquid 2L,Household,2025-02-15,2025-02-27,13,15.0,In-Store Display
4057,7,Brisbane CBD,Queensland,25,Laundry Liquid 2L,Household,2024-03-28,2024-04-05,9,15.0,In-Store Display
4058,7,Brisbane CBD,Queensland,25,Laundry Liquid 2L,Household,2023-04-01,2023-04-05,5,15.0,In-Store Display
4059,7,Brisbane CBD,Queensland,25,Laundry Liquid 2L,Household,2025-11-18,2025-11-26,9,25.0,Catalogue
4060,7,Brisbane CBD,Queensland,25,Laundry Liquid 2L,Household,2024-06-27,2024-07-09,13,10.0,In-Store Display
4061,7,Brisbane CBD,Queensland,25,Laundry Liquid 2L,Household,2025-01-10,2025-01-15,6,15.0,In-Store Display
4062,7,Brisbane CBD,Queensland,25,Laundry Liquid 2L,Household,2023-06-02,2023-06-13,12,15.0,In-Store Display
4063,7,Brisbane CBD,Queensland,25,Laundry Liquid 2L,Household,2025-08-19,2025-08-24,6,15.0,In-Store Display
4064,7,Brisbane CBD,Queensland,25,Laundry Liquid 2L,Household,2023-04-29,2023-05-10,12,10.0,In-Store Display
4065,7,Brisbane CBD,Queensland,25,Laundry Liquid 2L,Household,2024-05-30,2024-06-12,14,20.0,Catalogue
4066,7,Brisbane CBD,Queensland,25,Laundry Liquid 2L,Household,2023-09-22,2023-09-29,8,25.0,Catalogue
4067,7,Brisbane CBD,Queensland,25,Laundry Liquid 2L,Household,2025-06-22,2025-06-28,7,25.0,Catalogue
4068,7,Brisbane CBD,Queensland,25,Laundry Liquid 2L,Household,2024-02-03,2024-02-07,5,10.0,In-Store Display
4069,7,Brisbane CBD,Queensland,25,Laundry Liquid 2L,Household,2023-11-14,2023-11-25,12,25.0,Catalogue
4070,7,Brisbane CBD,Queensland,25,Laundry Liquid 2L,Household,2023-08-20,2023-09-02,14,20.0,Catalogue
4071,7,Brisbane CBD,Queensland,25,Laundry Liquid 2L,Household,2023-12-15,2023-12-21,7,20.0,Catalogue
4072,7,Brisbane CBD,Queensland,25,Laundry Liquid 2L,Household,2025-12-20,2025-12-29,10,25.0,Catalogue
4073,7,Brisbane CBD,Queensland,25,Laundry Liquid 2L,Household,2023-01-15,2023-01-25,11,10.0,In-Store Display
4074,7,Brisbane CBD,Queensland,25,Laundry Liquid 2L,Household,2025-05-13,2025-05-24,12,25.0,Catalogue
4075,7,Brisbane CBD,Queensland,25,Laundry Liquid 2L,Household,2024-10-07,2024-10-17,11,30.0,Catalogue
4076,7,Brisbane CBD,Queensland,25,Laundry Liquid 2L,Household,2024-08-23,2024-08-28,6,10.0,In-Store Display
4077,7,Brisbane CBD,Queensland,25,Laundry Liquid 2L,Household,2023-02-21,2023-02-28,8,10.0,In-Store Display
4078,7,Brisbane CBD,Queensland,25,Laundry Liquid 2L,Household,2024-11-28,2024-12-02,5,30.0,Catalogue
4079,7,Brisbane CBD,Queensland,25,Laundry Liquid 2L,Household,2023-07-06,2023-07-12,7,15.0,In-Store Display
4080,7,Brisbane CBD,Queensland,26,Dishwashing Liquid 500ml,Household,2023-06-16,2023-06-21,6,15.0,In-Store Display
4081,7,Brisbane CBD,Queensland,26,Dishwashing Liquid 500ml,Household,2024-01-20,2024-02-01,13,25.0,Catalogue
4082,7,Brisbane CBD,Queensland,26,Dishwashing Liquid 500ml,Household,2025-05-13,2025-05-20,8,30.0,Catalogue
4083,7,Brisbane CBD,Queensland,26,Dishwashing Liquid 500ml,Household,2024-08-14,2024-08-24,11,10.0,In-Store Display
4084,7,Brisbane CBD,Queensland,26,Dishwashing Liquid 500ml,Household,2025-06-28,2025-07-04,7,15.0,In-Store Display
4085,7,Brisbane CBD,Queensland,26,Dishwashing Liquid 500ml,Household,2024-03-18,2024-03-27,10,10.0,In-Store Display
4086,7,Brisbane CBD,Queensland,26,Dishwashing Liquid 500ml,Household,2025-01-21,2025-02-03,14,15.0,In-Store Display
4087,7,Brisbane CBD,Queensland,26,Dishwashing Liquid 500ml,Household,2024-02-16,2024-02-23,8,10.0,In-Store Display
4088,7,Brisbane CBD,Queensland,26,Dishwashing Liquid 500ml,Household,2025-09-19,2025-09-30,12,20.0,Catalogue
4089,7,Brisbane CBD,Queensland,26,Dishwashing Liquid 500ml,Household,2023-10-28,2023-11-03,7,25.0,Catalogue
4090,7,Brisbane CBD,Queensland,26,Dishwashing Liquid 500ml,Household,2023-09-20,2023-09-24,5,10.0,In-Store Display
4091,7,Brisbane CBD,Queensland,26,Dishwashing Liquid 500ml,Household,2024-04-15,2024-04-24,10,25.0,Catalogue
4092,7,Brisbane CBD,Queensland,26,Dishwashing Liquid 500ml,Household,2023-04-22,2023-04-27,6,10.0,In-Store Display
4093,7,Brisbane CBD,Queensland,26,Dishwashing Liquid 500ml,Household,2023-07-07,2023-07-20,14,10.0,In-Store Display
4094,7,Brisbane CBD,Queensland,26,Dishwashing Liquid 500ml,Household,2025-02-23,2025-03-01,7,10.0,In-Store Display
4095,7,Brisbane CBD,Queensland,26,Dishwashing Liquid 500ml,Household,2024-07-18,2024-07-24,7,25.0,Catalogue
4096,7,Brisbane CBD,Queensland,26,Dishwashing Liquid 500ml,Household,2024-09-26,2024-09-30,5,15.0,In-Store Display
4097,7,Brisbane CBD,Queensland,26,Dishwashing Liquid 500ml,Household,2023-03-27,2023-04-03,8,20.0,Catalogue
4098,7,Brisbane CBD,Queensland,27,Paper Towel 4pk,Household,2023-06-04,2023-06-13,10,30.0,Catalogue
4099,7,Brisbane CBD,Queensland,27,Paper Towel 4pk,Household,2025-12-04,2025-12-12,9,15.0,In-Store Display
4100,7,Brisbane CBD,Queensland,27,Paper Towel 4pk,Household,2025-10-17,2025-10-22,6,15.0,In-Store Display
4101,7,Brisbane CBD,Queensland,27,Paper Towel 4pk,Household,2023-07-08,2023-07-12,5,10.0,In-Store Display
4102,7,Brisbane CBD,Queensland,27,Paper Towel 4pk,Household,2023-09-11,2023-09-18,8,15.0,In-Store Display
4103,7,Brisbane CBD,Queensland,27,Paper Towel 4pk,Household,2025-07-02,2025-07-14,13,15.0,In-Store Display
4104,7,Brisbane CBD,Queensland,27,Paper Towel 4pk,Household,2023-05-09,2023-05-18,10,50.0,Clearance
4105,7,Brisbane CBD,Queensland,27,Paper Towel 4pk,Household,2025-04-16,2025-04-26,11,30.0,Catalogue
4106,7,Brisbane CBD,Queensland,27,Paper Towel 4pk,Household,2023-10-07,2023-10-18,12,20.0,Catalogue
4107,7,Brisbane CBD,Queensland,27,Paper Towel 4pk,Household,2024-06-29,2024-07-08,10,15.0,In-Store Display
4108,7,Brisbane CBD,Queensland,27,Paper Towel 4pk,Household,2024-03-18,2024-03-27,10,20.0,Catalogue
4109,7,Brisbane CBD,Queensland,27,Paper Towel 4pk,Household,2024-05-04,2024-05-13,10,15.0,In-Store Display
4110,7,Brisbane CBD,Queensland,27,Paper Towel 4pk,Household,2024-09-02,2024-09-09,8,20.0,Catalogue
4111,7,Brisbane CBD,Queensland,27,Paper Towel 4pk,Household,2023-02-11,2023-02-24,14,10.0,In-Store Display
4112,7,Brisbane CBD,Queensland,27,Paper Towel 4pk,Household,2024-07-29,2024-08-03,6,30.0,Catalogue
4113,7,Brisbane CBD,Queensland,27,Paper Towel 4pk,Household,2025-05-31,2025-06-08,9,25.0,Catalogue
4114,7,Brisbane CBD,Queensland,27,Paper Towel 4pk,Household,2025-01-12,2025-01-17,6,15.0,In-Store Display
4115,7,Brisbane CBD,Queensland,27,Paper Towel 4pk,Household,2024-11-02,2024-11-12,11,10.0,In-Store Display
4116,7,Brisbane CBD,Queensland,27,Paper Towel 4pk,Household,2023-03-14,2023-03-21,8,25.0,Catalogue
4117,7,Brisbane CBD,Queensland,28,Sunscreen SPF50+ 200ml,Household,2023-03-28,2023-04-05,9,20.0,Catalogue
4118,7,Brisbane CBD,Queensland,28,Sunscreen SPF50+ 200ml,Household,2024-04-07,2024-04-16,10,20.0,Catalogue
4119,7,Brisbane CBD,Queensland,28,Sunscreen SPF50+ 200ml,Household,2023-06-17,2023-06-24,8,30.0,Catalogue
4120,7,Brisbane CBD,Queensland,28,Sunscreen SPF50+ 200ml,Household,2025-05-26,2025-06-05,11,30.0,Catalogue
4121,7,Brisbane CBD,Queensland,28,Sunscreen SPF50+ 200ml,Household,2024-10-12,2024-10-18,7,15.0,In-Store Display
4122,7,Brisbane CBD,Queensland,28,Sunscreen SPF50+ 200ml,Household,2024-01-08,2024-01-20,13,30.0,Catalogue
4123,7,Brisbane CBD,Queensland,28,Sunscreen SPF50+ 200ml,Household,2025-08-19,2025-08-31,13,25.0,Catalogue
4124,7,Brisbane CBD,Queensland,28,Sunscreen SPF50+ 200ml,Household,2023-01-08,2023-01-15,8,15.0,In-Store Display
4125,7,Brisbane CBD,Queensland,28,Sunscreen SPF50+ 200ml,Household,2024-02-25,2024-03-05,10,30.0,Catalogue
4126,7,Brisbane CBD,Queensland,28,Sunscreen SPF50+ 200ml,Household,2024-11-13,2024-11-23,11,20.0,Catalogue
4127,7,Brisbane CBD,Queensland,28,Sunscreen SPF50+ 200ml,Household,2023-05-07,2023-05-19,13,30.0,Catalogue
4128,7,Brisbane CBD,Queensland,28,Sunscreen SPF50+ 200ml,Household,2025-09-22,2025-10-04,13,15.0,In-Store Display
4129,7,Brisbane CBD,Queensland,28,Sunscreen SPF50+ 200ml,Household,2025-06-24,2025-07-02,9,20.0,Catalogue
4130,7,Brisbane CBD,Queensland,28,Sunscreen SPF50+ 200ml,Household,2025-04-27,2025-05-07,11,25.0,Catalogue
4131,7,Brisbane CBD,Queensland,28,Sunscreen SPF50+ 200ml,Household,2025-07-20,2025-07-25,6,10.0,In-Store Display
4132,7,Brisbane CBD,Queensland,28,Sunscreen SPF50+ 200ml,Household,2025-02-16,2025-02-20,5,15.0,In-Store Display
4133,7,Brisbane CBD,Queensland,28,Sunscreen SPF50+ 200ml,Household,2024-07-05,2024-07-13,9,15.0,In-Store Display
4134,7,Brisbane CBD,Queensland,28,Sunscreen SPF50+ 200ml,Household,2023-12-15,2023-12-20,6,15.0,In-Store Display
4135,7,Brisbane CBD,Queensland,28,Sunscreen SPF50+ 200ml,Household,2025-10-29,2025-11-04,7,30.0,Catalogue
4136,7,Brisbane CBD,Queensland,28,Sunscreen SPF50+ 200ml,Household,2025-01-02,2025-01-10,9,10.0,In-Store Display
4137,7,Brisbane CBD,Queensland,28,Sunscreen SPF50+ 200ml,Household,2023-08-29,2023-09-02,5,25.0,Catalogue
4138,7,Brisbane CBD,Queensland,28,Sunscreen SPF50+ 200ml,Household,2023-10-23,2023-11-04,13,10.0,In-Store Display
4139,7,Brisbane CBD,Queensland,29,Insect Repellent 150ml,Household,2025-12-07,2025-12-20,14,25.0,Catalogue
4140,7,Brisbane CBD,Queensland,29,Insect Repellent 150ml,Household,2024-09-24,2024-10-06,13,20.0,Catalogue
4141,7,Brisbane CBD,Queensland,29,Insect Repellent 150ml,Household,2024-06-05,2024-06-12,8,15.0,In-Store Display
4142,7,Brisbane CBD,Queensland,29,Insect Repellent 150ml,Household,2025-07-17,2025-07-27,11,25.0,Catalogue
4143,7,Brisbane CBD,Queensland,29,Insect Repellent 150ml,Household,2025-10-15,2025-10-28,14,20.0,Catalogue
4144,7,Brisbane CBD,Queensland,29,Insect Repellent 150ml,Household,2024-07-15,2024-07-25,11,20.0,Catalogue
4145,7,Brisbane CBD,Queensland,29,Insect Repellent 150ml,Household,2024-02-22,2024-03-02,10,15.0,In-Store Display
4146,7,Brisbane CBD,Queensland,29,Insect Repellent 150ml,Household,2024-12-03,2024-12-13,11,10.0,In-Store Display
4147,7,Brisbane CBD,Queensland,29,Insect Repellent 150ml,Household,2023-02-14,2023-02-27,14,15.0,In-Store Display
4148,7,Brisbane CBD,Queensland,29,Insect Repellent 150ml,Household,2025-02-21,2025-03-02,10,30.0,Catalogue
4149,7,Brisbane CBD,Queensland,29,Insect Repellent 150ml,Household,2023-12-11,2023-12-19,9,15.0,In-Store Display
4150,7,Brisbane CBD,Queensland,29,Insect Repellent 150ml,Household,2023-04-27,2023-05-06,10,20.0,Catalogue
4151,7,Brisbane CBD,Queensland,29,Insect Repellent 150ml,Household,2024-04-16,2024-04-20,5,10.0,In-Store Display
4152,7,Brisbane CBD,Queensland,29,Insect Repellent 150ml,Household,2025-09-03,2025-09-09,7,25.0,Catalogue
4153,7,Brisbane CBD,Queensland,29,Insect Repellent 150ml,Household,2023-07-04,2023-07-16,13,10.0,In-Store Display
4154,7,Brisbane CBD,Queensland,30,Firelighters 24pk,Household,2025-01-30,2025-02-10,12,10.0,In-Store Display
4155,7,Brisbane CBD,Queensland,30,Firelighters 24pk,Household,2023-08-05,2023-08-13,9,30.0,Catalogue
4156,7,Brisbane CBD,Queensland,30,Firelighters 24pk,Household,2025-05-21,2025-05-25,5,10.0,In-Store Display
4157,7,Brisbane CBD,Queensland,30,Firelighters 24pk,Household,2024-09-15,2024-09-19,5,20.0,Catalogue
