date,city,province,temperature,humidity,season
2024-08-10,Brisbane,Queensland,15.9,62.0,Winter
2024-08-11,Brisbane,Queensland,17.4,55.7,Winter
2024-08-12,Brisbane,Queensland,19.0,60.1,Winter
2024-08-13,Brisbane,Queensland,17.9,56.6,Winter
2024-08-14,Brisbane,Queensland,18.1,62.5,Winter
2024-08-15,Brisbane,Queensland,17.2,63.8,Winter
2024-08-16,Brisbane,Queensland,16.2,63.2,Winter
2024-08-17,Brisbane,Queensland,16.4,63.4,Winter
2024-08-18,Brisbane,Queensland,14.5,57.4,Winter
2024-08-19,Brisbane,Queensland,15.1,56.8,Winter
2024-08-20,Brisbane,Queensland,15.2,64.1,Winter
2024-08-21,Brisbane,Queensland,15.6,58.3,Winter
2024-08-22,Brisbane,Queensland,16.7,62.6,Winter
2024-08-23,Brisbane,Queensland,16.0,60.5,Winter
2024-08-24,Brisbane,Queensland,17.6,63.7,Winter
2024-08-25,Brisbane,Queensland,14.9,50.0,Winter
2024-08-26,Brisbane,Queensland,13.5,69.5,Winter
2024-08-27,Brisbane,Queensland,14.0,57.3,Winter
2024-08-28,Brisbane,Queensland,13.4,59.9,Winter
2024-08-29,Brisbane,Queensland,17.9,51.3,Winter
2024-08-30,Brisbane,Queensland,18.6,66.0,Winter
2024-08-31,Brisbane,Queensland,19.3,59.4,Winter
2024-09-01,Brisbane,Queensland,22.6,63.4,Spring
2024-09-02,Brisbane,Queensland,21.8,56.5,Spring
2024-09-03,Brisbane,Queensland,21.0,59.5,Spring
2024-09-04,Brisbane,Queensland,19.7,61.4,Spring
2024-09-05,Brisbane,Queensland,19.9,44.3,Spring
2024-09-06,Brisbane,Queensland,21.3,65.1,Spring
2024-09-07,Brisbane,Queensland,19.1,58.0,Spring
2024-09-08,Brisbane,Queensland,16.4,64.2,Spring
2024-09-09,Brisbane,Queensland,13.5,56.8,Spring
2024-09-10,Brisbane,Queensland,16.9,62.0,Spring
2024-09-11,Brisbane,Queensland,18.2,59.8,Spring
2024-09-12,Brisbane,Queensland,19.8,56.6,Spring
2024-09-13,Brisbane,Queensland,20.5,58.8,Spring
2024-09-14,Brisbane,Queensland,22.3,60.9,Spring
2024-09-15,Brisbane,Queensland,22.6,65.7,Spring
2024-09-16,Brisbane,Queensland,23.5,54.9,Spring
2024-09-17,Brisbane,Queensland,20.7,72.0,Spring
2024-09-18,Brisbane,Queensland,17.3,59.0,Spring
2024-09-19,Brisbane,Queensland,17.5,64.8,Spring
2024-09-20,Brisbane,Queensland,15.7,59.0,Spring
2024-09-21,Brisbane,Queensland,19.4,64.7,Spring
2024-09-22,Brisbane,Queensland,20.0,55.4,Spring
2024-09-23,Brisbane,Queensland,16.7,62.9,Spring
2024-09-24,Brisbane,Queensland,14.1,65.0,Spring
2024-09-25,Brisbane,Queensland,19.7,53.8,Spring
2024-09-26,Brisbane,Queensland,20.4,52.1,Spring
2024-09-27,Brisbane,Queensland,17.3,58.5,Spring
2024-09-28,Brisbane,Queensland,18.1,59.6,Spring
2024-09-29,Brisbane,Queensland,23.2,66.9,Spring
2024-09-30,Brisbane,Queensland,20.1,61.9,Spring
2024-10-01,Brisbane,Queensland,22.5,60.6,Spring
2024-10-02,Brisbane,Queensland,21.4,71.7,Spring
2024-10-03,Brisbane,Queensland,20.3,74.8,Spring
2024-10-04,Brisbane,Queensland,20.8,56.0,Spring
2024-10-05,Brisbane,Queensland,21.6,56.1,Spring
2024-10-06,Brisbane,Queensland,24.7,72.1,Spring
2024-10-07,Brisbane,Queensland,25.6,54.9,Spring
2024-10-08,Brisbane,Queensland,27.6,63.3,Spring
2024-10-09,Brisbane,Queensland,26.3,52.4,Spring
2024-10-10,Brisbane,Queensland,24.6,64.5,Spring
2024-10-11,Brisbane,Queensland,26.2,61.0,Spring
2024-10-12,Brisbane,Queensland,19.8,62.5,Spring
2024-10-13,Brisbane,Queensland,20.1,54.3,Spring
2024-10-14,Brisbane,Queensland,20.8,52.4,Spring
2024-10-15,Brisbane,Queensland,24.1,66.7,Spring
2024-10-16,Brisbane,Queensland,26.8,70.3,Spring
2024-10-17,Brisbane,Queensland,24.1,62.9,Spring
2024-10-18,Brisbane,Queensland,22.4,60.0,Spring
2024-10-19,Brisbane,Queensland,22.8,64.4,Spring
2024-10-20,Brisbane,Queensland,20.2,66.1,Spring
2024-10-21,Brisbane,Queensland,21.4,62.2,Spring
2024-10-22,Brisbane,Queensland,25.4,50.9,Spring
2024-10-23,Brisbane,Queensland,23.3,57.8,Spring
2024-10-24,Brisbane,Queensland,25.1,76.9,Spring
2024-10-25,Brisbane,Queensland,20.5,60.4,Spring
2024-10-26,Brisbane,Queensland,25.1,65.0,Spring
2024-10-27,Brisbane,Queensland,25.3,51.0,Spring
2024-10-28,Brisbane,Queensland,24.8,60.8,Spring
2024-10-29,Brisbane,Queensland,23.7,68.0,Spring
2024-10-30,Brisbane,Queensland,21.1,74.3,Spring
2024-10-31,Brisbane,Queensland,22.5,52.8,Spring
2024-11-01,Brisbane,Queensland,23.5,67.7,Spring
2024-11-02,Brisbane,Queensland,25.6,63.7,Spring
2024-11-03,Brisbane,Queensland,23.1,66.0,Spring
2024-11-04,Brisbane,Queensland,23.7,59.2,Spring
2024-11-05,Brisbane,Queensland,23.0,61.8,Spring
2024-11-06,Brisbane,Queensland,24.6,54.7,Spring
2024-11-07,Brisbane,Queensland,22.0,72.1,Spring
2024-11-08,Brisbane,Queensland,20.7,76.1,Spring
2024-11-09,Brisbane,Queensland,22.5,58.9,Spring
2024-11-10,Brisbane,Queensland,22.7,64.8,Spring
2024-11-11,Brisbane,Queensland,27.4,64.0,Spring
2024-11-12,Brisbane,Queensland,26.0,74.1,Spring
2024-11-13,Brisbane,Queensland,24.1,65.2,Spring
2024-11-14,Brisbane,Queensland,24.4,71.4,Spring
2024-11-15,Brisbane,Queensland,24.1,62.3,Spring
2024-11-16,Brisbane,Queensland,24.9,67.0,Spring
2024-11-17,Brisbane,Queensland,22.2,62.5,Spring
2024-11-18,Brisbane,Queensland,23.9,66.4,Spring
2024-11-19,Brisbane,Queensland,25.7,75.8,Spring
2024-11-20,Brisbane,Queensland,25.2,63.0,Spring
2024-11-21,Brisbane,Queensland,21.8,71.4,Spring
2024-11-22,Brisbane,Queensland,20.3,62.7,Spring
2024-11-23,Brisbane,Queensland,22.0,61.3,Spring
2024-11-24,Brisbane,Queensland,25.4,69.3,Spring
2024-11-25,Brisbane,Queensland,22.0,68.8,Spring
2024-11-26,Brisbane,Queensland,19.5,52.8,Spring
2024-11-27,Brisbane,Queensland,18.3,67.5,Spring
2024-11-28,Brisbane,Queensland,20.7,62.4,Spring
2024-11-29,Brisbane,Queensland,19.5,68.3,Spring
2024-11-30,Brisbane,Queensland,19.3,72.1,Spring
2024-12-01,Brisbane,Queensland,20.3,69.6,Summer
2024-12-02,Brisbane,Queensland,24.4,69.6,Summer
2024-12-03,Brisbane,Queensland,20.5,53.7,Summer
2024-12-04,Brisbane,Queensland,21.6,66.7,Summer
2024-12-05,Brisbane,Queensland,21.3,64.0,Summer
2024-12-06,Brisbane,Queensland,20.6,69.8,Summer
2024-12-07,Brisbane,Queensland,23.1,68.1,Summer
2024-12-08,Brisbane,Queensland,23.1,71.8,Summer
2024-12-09,Brisbane,Queensland,24.5,73.6,Summer
2024-12-10,Brisbane,Queensland,24.7,76.3,Summer
2024-12-11,Brisbane,Queensland,22.4,71.9,Summer
2024-12-12,Brisbane,Queensland,23.0,79.4,Summer
2024-12-13,Brisbane,Queensland,22.6,58.4,Summer
2024-12-14,Brisbane,Queensland,24.6,60.6,Summer
2024-12-15,Brisbane,Queensland,24.4,72.8,Summer
2024-12-16,Brisbane,Queensland,21.6,58.5,Summer
2024-12-17,Brisbane,Queensland,26.0,70.9,Summer
2024-12-18,Brisbane,Queensland,28.1,81.9,Summer
2024-12-19,Brisbane,Queensland,28.8,63.2,Summer
2024-12-20,Brisbane,Queensland,27.7,58.1,Summer
2024-12-21,Brisbane,Queensland,27.4,68.9,Summer
2024-12-22,Brisbane,Queensland,26.6,72.7,Summer
2024-12-23,Brisbane,Queensland,25.5,77.6,Summer
2024-12-24,Brisbane,Queensland,27.1,65.5,Summer
2024-12-25,Brisbane,Queensland,24.3,68.4,Summer
2024-12-26,Brisbane,Queensland,23.8,60.4,Summer
2024-12-27,Brisbane,Queensland,23.4,55.7,Summer
2024-12-28,Brisbane,Queensland,22.9,59.3,Summer
2024-12-29,Brisbane,Queensland,23.3,75.8,Summer
2024-12-30,Brisbane,Queensland,22.7,64.9,Summer
2024-12-31,Brisbane,Queensland,23.4,62.6,Summer
2025-01-01,Brisbane,Queensland,25.7,71.4,Summer
2025-01-02,Brisbane,Queensland,24.3,61.6,Summer
2025-01-03,Brisbane,Queensland,27.5,71.4,Summer
2025-01-04,Brisbane,Queensland,28.7,73.9,Summer
2025-01-05,Brisbane,Queensland,26.6,71.7,Summer
2025-01-06,Brisbane,Queensland,28.0,66.4,Summer
2025-01-07,Brisbane,Queensland,23.6,80.5,Summer
2025-01-08,Brisbane,Queensland,21.8,65.9,Summer
2025-01-09,Brisbane,Queensland,22.7,76.8,Summer
2025-01-10,Brisbane,Queensland,23.5,72.6,Summer
2025-01-11,Brisbane,Queensland,23.5,70.8,Summer
2025-01-12,Brisbane,Queensland,23.7,71.7,Summer
2025-01-13,Brisbane,Queensland,26.8,68.9,Summer
2025-01-14,Brisbane,Queensland,21.8,76.8,Summer
2025-01-15,Brisbane,Queensland,24.6,84.5,Summer
2025-01-16,Brisbane,Queensland,23.8,69.0,Summer
2025-01-17,Brisbane,Queensland,24.6,68.4,Summer
2025-01-18,Brisbane,Queensland,24.3,64.6,Summer
2025-01-19,Brisbane,Queensland,24.6,70.7,Summer
2025-01-20,Brisbane,Queensland,26.5,58.5,Summer
2025-01-21,Brisbane,Queensland,24.3,72.5,Summer
2025-01-22,Brisbane,Queensland,24.8,75.0,Summer
2025-01-23,Brisbane,Queensland,26.1,61.4,Summer
2025-01-24,Brisbane,Queensland,28.1,70.4,Summer
2025-01-25,Brisbane,Queensland,27.8,75.9,Summer
2025-01-26,Brisbane,Queensland,25.0,72.1,Summer
2025-01-27,Brisbane,Queensland,28.2,75.8,Summer
2025-01-28,Brisbane,Queensland,26.5,66.9,Summer
2025-01-29,Brisbane,Queensland,23.7,68.5,Summer
2025-01-30,Brisbane,Queensland,24.0,71.4,Summer
2025-01-31,Brisbane,Queensland,24.9,59.7,Summer
2025-02-01,Brisbane,Queensland,25.8,69.9,Summer
2025-02-02,Brisbane,Queensland,27.0,86.8,Summer
2025-02-03,Brisbane,Queensland,28.7,76.5,Summer
2025-02-04,Brisbane,Queensland,27.3,75.5,Summer
2025-02-05,Brisbane,Queensland,23.2,59.5,Summer
2025-02-06,Brisbane,Queensland,21.3,66.5,Summer
2025-02-07,Brisbane,Queensland,22.5,74.0,Summer
2025-02-08,Brisbane,Queensland,24.1,75.8,Summer
2025-02-09,Brisbane,Queensland,25.8,71.1,Summer
2025-02-10,Brisbane,Queensland,25.2,80.4,Summer
2025-02-11,Brisbane,Queensland,23.0,77.1,Summer
2025-02-12,Brisbane,Queensland,22.5,62.2,Summer
2025-02-13,Brisbane,Queensland,20.5,69.6,Summer
2025-02-14,Brisbane,Queensland,22.7,69.3,Summer
2025-02-15,Brisbane,Queensland,23.2,72.5,Summer
2025-02-16,Brisbane,Queensland,25.3,70.5,Summer
2025-02-17,Brisbane,Queensland,25.7,86.9,Summer
2025-02-18,Brisbane,Queensland,22.7,59.8,Summer
2025-02-19,Brisbane,Queensland,23.8,72.7,Summer
2025-02-20,Brisbane,Queensland,24.4,52.3,Summer
2025-02-21,Brisbane,Queensland,24.1,72.6,Summer
2025-02-22,Brisbane,Queensland,22.5,69.9,Summer
2025-02-23,Brisbane,Queensland,22.5,79.1,Summer
2025-02-24,Brisbane,Queensland,25.2,65.3,Summer
2025-02-25,Brisbane,Queensland,26.2,73.3,Summer
2025-02-26,Brisbane,Queensland,24.2,64.7,Summer
2025-02-27,Brisbane,Queensland,21.3,80.6,Summer
2025-02-28,Brisbane,Queensland,20.0,71.7,Summer
2025-03-01,Brisbane,Queensland,17.6,63.5,Autumn
2025-03-02,Brisbane,Queensland,20.5,71.6,Autumn
2025-03-03,Brisbane,Queensland,22.9,56.4,Autumn
2025-03-04,Brisbane,Queensland,27.1,80.0,Autumn
2025-03-05,Brisbane,Queensland,25.6,74.7,Autumn
2025-03-06,Brisbane,Queensland,26.1,69.6,Autumn
2025-03-07,Brisbane,Queensland,25.4,76.7,Autumn
2025-03-08,Brisbane,Queensland,24.2,66.0,Autumn
2025-03-09,Brisbane,Queensland,22.6,84.5,Autumn
2025-03-10,Brisbane,Queensland,22.4,64.4,Autumn
2025-03-11,Brisbane,Queensland,23.2,71.7,Autumn
2025-03-12,Brisbane,Queensland,24.2,81.0,Autumn
2025-03-13,Brisbane,Queensland,23.5,59.6,Autumn
2025-03-14,Brisbane,Queensland,23.5,59.8,Autumn
2025-03-15,Brisbane,Queensland,25.4,60.1,Autumn
2025-03-16,Brisbane,Queensland,25.9,82.6,Autumn
2025-03-17,Brisbane,Queensland,28.7,71.0,Autumn
2025-03-18,Brisbane,Queensland,27.5,74.1,Autumn
2025-03-19,Brisbane,Queensland,25.2,80.4,Autumn
2025-03-20,Brisbane,Queensland,24.8,72.5,Autumn
2025-03-21,Brisbane,Queensland,23.2,66.2,Autumn
2025-03-22,Brisbane,Queensland,24.1,69.8,Autumn
2025-03-23,Brisbane,Queensland,25.0,85.3,Autumn
2025-03-24,Brisbane,Queensland,26.0,71.8,Autumn
2025-03-25,Brisbane,Queensland,23.5,63.6,Autumn
2025-03-26,Brisbane,Queensland,20.0,69.2,Autumn
2025-03-27,Brisbane,Queensland,20.9,67.3,Autumn
2025-03-28,Brisbane,Queensland,23.3,71.5,Autumn
2025-03-29,Brisbane,Queensland,19.4,78.5,Autumn
2025-03-30,Brisbane,Queensland,26.4,78.3,Autumn
2025-03-31,Brisbane,Queensland,26.0,74.8,Autumn
2025-04-01,Brisbane,Queensland,25.5,65.9,Autumn
2025-04-02,Brisbane,Queensland,26.3,68.9,Autumn
2025-04-03,Brisbane,Queensland,25.2,72.7,Autumn
2025-04-04,Brisbane,Queensland,26.1,57.1,Autumn
2025-04-05,Brisbane,Queensland,25.6,75.5,Autumn
2025-04-06,Brisbane,Queensland,27.5,58.0,Autumn
2025-04-07,Brisbane,Queensland,28.4,74.7,Autumn
2025-04-08,Brisbane,Queensland,27.0,64.7,Autumn
2025-04-09,Brisbane,Queensland,23.7,68.1,Autumn
2025-04-10,Brisbane,Queensland,21.9,72.5,Autumn
2025-04-11,Brisbane,Queensland,24.1,64.7,Autumn
2025-04-12,Brisbane,Queensland,23.7,64.3,Autumn
2025-04-13,Brisbane,Queensland,22.7,71.8,Autumn
2025-04-14,Brisbane,Queensland,23.3,67.9,Autumn
2025-04-15,Brisbane,Queensland,22.7,57.3,Autumn
2025-04-16,Brisbane,Queensland,25.9,66.8,Autumn
2025-04-17,Brisbane,Queensland,23.8,59.2,Autumn
2025-04-18,Brisbane,Queensland,18.9,71.3,Autumn
2025-04-19,Brisbane,Queensland,19.6,81.7,Autumn
2025-04-20,Brisbane,Queensland,20.3,66.8,Autumn
2025-04-21,Brisbane,Queensland,20.2,73.8,Autumn
2025-04-22,Brisbane,Queensland,22.1,74.0,Autumn
2025-04-23,Brisbane,Queensland,20.4,74.1,Autumn
2025-04-24,Brisbane,Queensland,19.1,73.2,Autumn
2025-04-25,Brisbane,Queensland,19.9,70.9,Autumn
2025-04-26,Brisbane,Queensland,17.9,60.1,Autumn
2025-04-27,Brisbane,Queensland,18.0,63.0,Autumn
2025-04-28,Brisbane,Queensland,17.7,69.2,Autumn
2025-04-29,Brisbane,Queensland,20.7,65.6,Autumn
2025-04-30,Brisbane,Queensland,24.8,78.8,Autumn
2025-05-01,Brisbane,Queensland,22.8,69.0,Autumn
2025-05-02,Brisbane,Queensland,22.6,75.6,Autumn
2025-05-03,Brisbane,Queensland,21.8,60.6,Autumn
2025-05-04,Brisbane,Queensland,22.9,72.2,Autumn
2025-05-05,Brisbane,Queensland,20.0,65.0,Autumn
2025-05-06,Brisbane,Queensland,19.8,67.5,Autumn
2025-05-07,Brisbane,Queensland,19.0,62.6,Autumn
2025-05-08,Brisbane,Queensland,20.0,78.9,Autumn
2025-05-09,Brisbane,Queensland,16.4,87.4,Autumn
2025-05-10,Brisbane,Queensland,17.9,63.5,Autumn
2025-05-11,Brisbane,Queensland,18.7,57.0,Autumn
2025-05-12,Brisbane,Queensland,17.8,69.1,Autumn
2025-05-13,Brisbane,Queensland,15.0,69.8,Autumn
2025-05-14,Brisbane,Queensland,13.8,74.0,Autumn
2025-05-15,Brisbane,Queensland,11.3,76.9,Autumn
2025-05-16,Brisbane,Queensland,16.7,69.0,Autumn
2025-05-17,Brisbane,Queensland,16.5,73.1,Autumn
2025-05-18,Brisbane,Queensland,16.1,55.8,Autumn
2025-05-19,Brisbane,Queensland,20.7,62.4,Autumn
2025-05-20,Brisbane,Queensland,20.5,58.7,Autumn
2025-05-21,Brisbane,Queensland,20.1,75.4,Autumn
2025-05-22,Brisbane,Queensland,20.6,64.9,Autumn
2025-05-23,Brisbane,Queensland,17.0,69.2,Autumn
2025-05-24,Brisbane,Queensland,18.7,66.9,Autumn
2025-05-25,Brisbane,Queensland,17.6,56.8,Autumn
2025-05-26,Brisbane,Queensland,16.6,67.5,Autumn
2025-05-27,Brisbane,Queensland,17.2,61.9,Autumn
2025-05-28,Brisbane,Queensland,20.4,65.0,Autumn
2025-05-29,Brisbane,Queensland,18.9,65.0,Autumn
2025-05-30,Brisbane,Queensland,19.4,61.7,Autumn
2025-05-31,Brisbane,Queensland,18.1,65.1,Autumn
2025-06-01,Brisbane,Queensland,14.2,77.8,Winter
2025-06-02,Brisbane,Queensland,15.2,60.8,Winter
2025-06-03,Brisbane,Queensland,18.1,55.3,Winter
2025-06-04,Brisbane,Queensland,18.4,61.0,Winter
2025-06-05,Brisbane,Queensland,19.8,73.7,Winter
2025-06-06,Brisbane,Queensland,18.8,66.2,Winter
2025-06-07,Brisbane,Queensland,19.5,67.7,Winter
2025-06-08,Brisbane,Queensland,17.1,64.0,Winter
2025-06-09,Brisbane,Queensland,18.3,57.2,Winter
2025-06-10,Brisbane,Queensland,15.9,62.5,Winter
2025-06-11,Brisbane,Queensland,16.5,64.0,Winter
2025-06-12,Brisbane,Queensland,17.7,73.3,Winter
2025-06-13,Brisbane,Queensland,16.1,67.0,Winter
2025-06-14,Brisbane,Queensland,15.7,69.0,Winter
2025-06-15,Brisbane,Queensland,16.6,67.7,Winter
2025-06-16,Brisbane,Queensland,15.4,62.3,Winter
2025-06-17,Brisbane,Queensland,17.1,80.9,Winter
2025-06-18,Brisbane,Queensland,18.2,68.6,Winter
2025-06-19,Brisbane,Queensland,19.8,57.3,Winter
2025-06-20,Brisbane,Queensland,21.3,72.7,Winter
2025-06-21,Brisbane,Queensland,20.0,59.8,Winter
2025-06-22,Brisbane,Queensland,19.1,73.2,Winter
2025-06-23,Brisbane,Queensland,17.3,69.8,Winter
2025-06-24,Brisbane,Queensland,17.6,70.2,Winter
2025-06-25,Brisbane,Queensland,17.8,67.9,Winter
2025-06-26,Brisbane,Queensland,19.1,62.5,Winter
2025-06-27,Brisbane,Queensland,19.6,69.9,Winter
2025-06-28,Brisbane,Queensland,17.0,65.2,Winter
2025-06-29,Brisbane,Queensland,18.8,58.4,Winter
2025-06-30,Brisbane,Queensland,16.0,68.2,Winter
2025-07-01,Brisbane,Queensland,14.3,63.2,Winter
2025-07-02,Brisbane,Queensland,12.9,56.0,Winter
2025-07-03,Brisbane,Queensland,14.2,65.0,Winter
2025-07-04,Brisbane,Queensland,12.2,67.5,Winter
2025-07-05,Brisbane,Queensland,13.1,66.9,Winter
2025-07-06,Brisbane,Queensland,13.7,65.5,Winter
2025-07-07,Brisbane,Queensland,15.7,62.4,Winter
2025-07-08,Brisbane,Queensland,13.8,53.5,Winter
2025-07-09,Brisbane,Queensland,15.9,52.2,Winter
2025-07-10,Brisbane,Queensland,19.7,70.9,Winter
2025-07-11,Brisbane,Queensland,21.5,67.0,Winter
2025-07-12,Brisbane,Queensland,20.1,71.7,Winter
2025-07-13,Brisbane,Queensland,18.9,68.2,Winter
2025-07-14,Brisbane,Queensland,19.2,69.5,Winter
2025-07-15,Brisbane,Queensland,12.9,56.0,Winter
2025-07-16,Brisbane,Queensland,12.1,62.3,Winter
2025-07-17,Brisbane,Queensland,10.7,63.6,Winter
2025-07-18,Brisbane,Queensland,11.9,68.4,Winter
2025-07-19,Brisbane,Queensland,12.7,57.2,Winter
2025-07-20,Brisbane,Queensland,11.7,65.9,Winter
2025-07-21,Brisbane,Queensland,11.9,66.2,Winter
2025-07-22,Brisbane,Queensland,9.9,59.4,Winter
2025-07-23,Brisbane,Queensland,13.1,69.8,Winter
2025-07-24,Brisbane,Queensland,14.5,71.6,Winter
2025-07-25,Brisbane,Queensland,13.6,60.8,Winter
2025-07-26,Brisbane,Queensland,17.1,57.4,Winter
2025-07-27,Brisbane,Queensland,13.7,64.2,Winter
2025-07-28,Brisbane,Queensland,14.5,58.9,Winter
2025-07-29,Brisbane,Queensland,18.8,67.7,Winter
2025-07-30,Brisbane,Queensland,16.5,64.8,Winter
2025-07-31,Brisbane,Queensland,17.7,65.3,Winter
2025-08-01,Brisbane,Queensland,13.8,58.6,Winter
2025-08-02,Brisbane,Queensland,12.7,53.5,Winter
2025-08-03,Brisbane,Queensland,15.7,69.0,Winter
2025-08-04,Brisbane,Queensland,19.5,56.0,Winter
2025-08-05,Brisbane,Queensland,19.0,60.4,Winter
2025-08-06,Brisbane,Queensland,23.2,51.8,Winter
2025-08-07,Brisbane,Queensland,21.1,59.0,Winter
2025-08-08,Brisbane,Queensland,15.9,52.2,Winter
2025-08-09,Brisbane,Queensland,17.5,52.9,Winter
2025-08-10,Brisbane,Queensland,16.3,58.2,Winter
2025-08-11,Brisbane,Queensland,17.1,58.4,Winter
2025-08-12,Brisbane,Queensland,16.5,61.2,Winter
2025-08-13,Brisbane,Queensland,20.1,76.2,Winter
2025-08-14,Brisbane,Queensland,21.2,56.6,Winter
2025-08-15,Brisbane,Queensland,22.2,67.5,Winter
2025-08-16,Brisbane,Queensland,18.8,52.5,Winter
2025-08-17,Brisbane,Queensland,18.7,67.6,Winter
2025-08-18,Brisbane,Queensland,18.4,48.3,Winter
2025-08-19,Brisbane,Queensland,21.3,54.5,Winter
2025-08-20,Brisbane,Queensland,20.6,60.7,Winter
2025-08-21,Brisbane,Queensland,22.2,55.3,Winter
2025-08-22,Brisbane,Queensland,17.4,57.4,Winter
2025-08-23,Brisbane,Queensland,17.0,61.4,Winter
2025-08-24,Brisbane,Queensland,17.5,67.0,Winter
2025-08-25,Brisbane,Queensland,16.8,60.6,Winter
2025-08-26,Brisbane,Queensland,13.5,61.7,Winter
2025-08-27,Brisbane,Queensland,16.1,65.6,Winter
2025-08-28,Brisbane,Queensland,13.2,63.8,Winter
2025-08-29,Brisbane,Queensland,17.4,63.5,Winter
2025-08-30,Brisbane,Queensland,18.8,61.6,Winter
2025-08-31,Brisbane,Queensland,17.8,59.6,Winter
2025-09-01,Brisbane,Queensland,18.3,72.7,Spring
2025-09-02,Brisbane,Queensland,16.1,59.6,Spring
2025-09-03,Brisbane,Queensland,17.8,65.0,Spring
2025-09-04,Brisbane,Queensland,23.2,53.9,Spring
2025-09-05,Brisbane,Queensland,24.0,58.8,Spring
2025-09-06,Brisbane,Queensland,24.9,62.1,Spring
2025-09-07,Brisbane,Queensland,21.0,60.5,Spring
2025-09-08,Brisbane,Queensland,18.1,68.1,Spring
2025-09-09,Brisbane,Queensland,17.7,45.4,Spring
2025-09-10,Brisbane,Queensland,19.5,57.3,Spring
2025-09-11,Brisbane,Queensland,18.7,64.4,Spring
2025-09-12,Brisbane,Queensland,18.7,64.2,Spring
2025-09-13,Brisbane,Queensland,18.4,68.5,Spring
2025-09-14,Brisbane,Queensland,18.1,66.2,Spring
2025-09-15,Brisbane,Queensland,20.2,72.6,Spring
2025-09-16,Brisbane,Queensland,19.8,57.4,Spring
2025-09-17,Brisbane,Queensland,16.1,56.7,Spring
2025-09-18,Brisbane,Queensland,18.8,62.6,Spring
2025-09-19,Brisbane,Queensland,20.5,60.5,Spring
2025-09-20,Brisbane,Queensland,19.2,61.7,Spring
2025-09-21,Brisbane,Queensland,19.9,56.3,Spring
2025-09-22,Brisbane,Queensland,20.2,61.7,Spring
2025-09-23,Brisbane,Queensland,18.2,49.3,Spring
2025-09-24,Brisbane,Queensland,16.6,68.7,Spring
2025-09-25,Brisbane,Queensland,17.8,73.9,Spring
2025-09-26,Brisbane,Queensland,18.4,67.9,Spring
2025-09-27,Brisbane,Queensland,18.5,46.9,Spring
2025-09-28,Brisbane,Queensland,21.4,58.1,Spring
2025-09-29,Brisbane,Queensland,20.4,64.6,Spring
2025-09-30,Brisbane,Queensland,17.5,58.9,Spring
2025-10-01,Brisbane,Queensland,21.7,58.5,Spring
2025-10-02,Brisbane,Queensland,21.9,53.6,Spring
2025-10-03,Brisbane,Queensland,23.1,60.0,Spring
2025-10-04,Brisbane,Queensland,21.8,68.7,Spring
2025-10-05,Brisbane,Queensland,22.0,61.0,Spring
2025-10-06,Brisbane,Queensland,25.1,59.8,Spring
2025-10-07,Brisbane,Queensland,25.6,58.8,Spring
2025-10-08,Brisbane,Queensland,25.5,66.5,Spring
2025-10-09,Brisbane,Queensland,23.8,61.7,Spring
2025-10-10,Brisbane,Queensland,23.4,73.2,Spring
2025-10-11,Brisbane,Queensland,20.0,69.1,Spring
2025-10-12,Brisbane,Queensland,22.0,73.0,Spring
2025-10-13,Brisbane,Queensland,20.8,58.9,Spring
2025-10-14,Brisbane,Queensland,20.6,58.9,Spring
2025-10-15,Brisbane,Queensland,23.5,62.5,Spring
2025-10-16,Brisbane,Queensland,24.5,67.8,Spring
2025-10-17,Brisbane,Queensland,24.3,66.4,Spring
2025-10-18,Brisbane,Queensland,23.7,65.1,Spring
2025-10-19,Brisbane,Queensland,22.2,65.8,Spring
2025-10-20,Brisbane,Queensland,20.5,63.1,Spring
2025-10-21,Brisbane,Queensland,20.6,64.8,Spring
2025-10-22,Brisbane,Queensland,23.8,62.1,Spring
2025-10-23,Brisbane,Queensland,24.6,57.5,Spring
2025-10-24,Brisbane,Queensland,23.4,61.2,Spring
2025-10-25,Brisbane,Queensland,20.9,60.3,Spring
2025-10-26,Brisbane,Queensland,22.7,54.9,Spring
2025-10-27,Brisbane,Queensland,25.6,53.7,Spring
2025-10-28,Brisbane,Queensland,26.4,60.7,Spring
2025-10-29,Brisbane,Queensland,27.2,74.8,Spring
2025-10-30,Brisbane,Queensland,26.2,59.5,Spring
2025-10-31,Brisbane,Queensland,26.7,72.5,Spring
2025-11-01,Brisbane,Queensland,28.1,71.2,Spring
2025-11-02,Brisbane,Queensland,29.1,62.1,Spring
2025-11-03,Brisbane,Queensland,29.0,75.1,Spring
2025-11-04,Brisbane,Queensland,27.1,69.2,Spring
2025-11-05,Brisbane,Queensland,22.3,61.4,Spring
2025-11-06,Brisbane,Queensland,20.0,73.5,Spring
2025-11-07,Brisbane,Queensland,24.8,61.6,Spring
2025-11-08,Brisbane,Queensland,24.0,67.0,Spring
2025-11-09,Brisbane,Queensland,23.7,64.1,Spring
2025-11-10,Brisbane,Queensland,21.6,58.0,Spring
2025-11-11,Brisbane,Queensland,21.5,51.2,Spring
2025-11-12,Brisbane,Queensland,21.5,65.6,Spring
2025-11-13,Brisbane,Queensland,23.7,56.5,Spring
2025-11-14,Brisbane,Queensland,23.6,58.5,Spring
2025-11-15,Brisbane,Queensland,22.3,62.0,Spring
